## Name:ideal3_shmip
## Icon:0
# Points Count Value
5706 1.000000
# X pos Y pos
1290.215036 -454.112779
1290.215036 454.112779
1291.215203 -454.179723
1291.215203 454.179723
1292.215369 -454.246636
1292.215369 454.246636
1293.215536 -454.313519
1293.215536 454.313519
1294.215703 -454.380370
1294.215703 454.380370
1295.215869 -454.447191
1295.215869 454.447191
1296.216036 -454.513981
1296.216036 454.513981
1297.216203 -454.580740
1297.216203 454.580740
1298.216369 -454.647468
1298.216369 454.647468
1299.216536 -454.714166
1299.216536 454.714166
1300.216703 -454.780833
1300.216703 454.780833
1301.216869 -454.847469
1301.216869 454.847469
1302.217036 -454.914075
1302.217036 454.914075
1303.217203 -454.980537
1303.217203 454.980537
1304.217370 -455.046789
1304.217370 455.046789
1305.217536 -455.113011
1305.217536 455.113011
1306.217703 -455.179202
1306.217703 455.179202
1307.217870 -455.245363
1307.217870 455.245363
1308.218036 -455.311494
1308.218036 455.311494
1309.218203 -455.377594
1309.218203 455.377594
1310.218370 -455.443665
1310.218370 455.443665
1311.218536 -455.509705
1311.218536 455.509705
1312.218703 -455.575714
1312.218703 455.575714
1313.218870 -455.641694
1313.218870 455.641694
1314.219037 -455.707643
1314.219037 455.707643
1315.219203 -455.773563
1315.219203 455.773563
1316.219370 -455.839452
1316.219370 455.839452
1317.219537 -455.905311
1317.219537 455.905311
1318.219703 -455.971074
1318.219703 455.971074
1319.219870 -456.036585
1319.219870 456.036585
1320.220037 -456.102066
1320.220037 456.102066
1321.220203 -456.167517
1321.220203 456.167517
1322.220370 -456.232939
1322.220370 456.232939
1323.220537 -456.298331
1323.220537 456.298331
1324.220703 -456.363693
1324.220703 456.363693
1325.220870 -456.429025
1325.220870 456.429025
1326.221037 -456.494328
1326.221037 456.494328
1327.221204 -456.559602
1327.221204 456.559602
1328.221370 -456.624845
1328.221370 456.624845
1329.221537 -456.690059
1329.221537 456.690059
1330.221704 -456.755244
1330.221704 456.755244
1331.221870 -456.820399
1331.221870 456.820399
1332.222037 -456.885524
1332.222037 456.885524
1333.222204 -456.950620
1333.222204 456.950620
1334.222370 -457.015430
1334.222370 457.015430
1335.222537 -457.080183
1335.222537 457.080183
1336.222704 -457.144907
1336.222704 457.144907
1337.222870 -457.209602
1337.222870 457.209602
1338.223037 -457.274267
1338.223037 457.274267
1339.223204 -457.338904
1339.223204 457.338904
1340.223371 -457.403511
1340.223371 457.403511
1341.223537 -457.468089
1341.223537 457.468089
1342.223704 -457.532638
1342.223704 457.532638
1343.223871 -457.597158
1343.223871 457.597158
1344.224037 -457.661649
1344.224037 457.661649
1345.224204 -457.726111
1345.224204 457.726111
1346.224371 -457.790544
1346.224371 457.790544
1347.224537 -457.854948
1347.224537 457.854948
1348.224704 -457.919324
1348.224704 457.919324
1349.224871 -457.983558
1349.224871 457.983558
1350.225038 -458.047595
1350.225038 458.047595
1351.225204 -458.111604
1351.225204 458.111604
1352.225371 -458.175583
1352.225371 458.175583
1353.225538 -458.239534
1353.225538 458.239534
1354.225704 -458.303457
1354.225704 458.303457
1355.225871 -458.367351
1355.225871 458.367351
1356.226038 -458.431216
1356.226038 458.431216
1357.226204 -458.495053
1357.226204 458.495053
1358.226371 -458.558862
1358.226371 458.558862
1359.226538 -458.622642
1359.226538 458.622642
1360.226704 -458.686393
1360.226704 458.686393
1361.226871 -458.750117
1361.226871 458.750117
1362.227038 -458.813812
1362.227038 458.813812
1363.227205 -458.877478
1363.227205 458.877478
1364.227371 -458.941116
1364.227371 458.941116
1365.227538 -459.004527
1365.227538 459.004527
1366.227705 -459.067832
1366.227705 459.067832
1367.227871 -459.131108
1367.227871 459.131108
1368.228038 -459.194357
1368.228038 459.194357
1369.228205 -459.257578
1369.228205 459.257578
1370.228371 -459.320770
1370.228371 459.320770
1371.228538 -459.383935
1371.228538 459.383935
1372.228705 -459.447071
1372.228705 459.447071
1373.228871 -459.510180
1373.228871 459.510180
1374.229038 -459.573261
1374.229038 459.573261
1375.229205 -459.636314
1375.229205 459.636314
1376.229372 -459.699339
1376.229372 459.699339
1377.229538 -459.762336
1377.229538 459.762336
1378.229705 -459.825305
1378.229705 459.825305
1379.229872 -459.888246
1379.229872 459.888246
1380.230038 -459.951160
1380.230038 459.951160
1381.230205 -460.013811
1381.230205 460.013811
1382.230372 -460.076396
1382.230372 460.076396
1383.230538 -460.138954
1383.230538 460.138954
1384.230705 -460.201484
1384.230705 460.201484
1385.230872 -460.263987
1385.230872 460.263987
1386.231039 -460.326462
1386.231039 460.326462
1387.231205 -460.388909
1387.231205 460.388909
1388.231372 -460.451330
1388.231372 460.451330
1389.231539 -460.513722
1389.231539 460.513722
1390.231705 -460.576088
1390.231705 460.576088
1391.231872 -460.638426
1391.231872 460.638426
1392.232039 -460.700737
1392.232039 460.700737
1393.232205 -460.763020
1393.232205 460.763020
1394.232372 -460.825276
1394.232372 460.825276
1395.232539 -460.887505
1395.232539 460.887505
1396.232705 -460.949706
1396.232705 460.949706
1397.232872 -461.011660
1397.232872 461.011660
1398.233039 -461.073538
1398.233039 461.073538
1399.233206 -461.135389
1399.233206 461.135389
1400.233372 -461.197212
1400.233372 461.197212
1401.233539 -461.259009
1401.233539 461.259009
1402.233706 -461.320779
1402.233706 461.320779
1403.233872 -461.382522
1403.233872 461.382522
1404.234039 -461.444238
1404.234039 461.444238
1405.234206 -461.505927
1405.234206 461.505927
1406.234372 -461.567589
1406.234372 461.567589
1407.234539 -461.629224
1407.234539 461.629224
1408.234706 -461.690833
1408.234706 461.690833
1409.234872 -461.752414
1409.234872 461.752414
1410.235039 -461.813969
1410.235039 461.813969
1411.235206 -461.875497
1411.235206 461.875497
1412.235373 -461.936999
1412.235373 461.936999
1413.235539 -461.998316
1413.235539 461.998316
1414.235706 -462.059498
1414.235706 462.059498
1415.235873 -462.120654
1415.235873 462.120654
1416.236039 -462.181783
1416.236039 462.181783
1417.236206 -462.242886
1417.236206 462.242886
1418.236373 -462.303962
1418.236373 462.303962
1419.236539 -462.365012
1419.236539 462.365012
1420.236706 -462.426035
1420.236706 462.426035
1421.236873 -462.487032
1421.236873 462.487032
1422.237040 -462.548003
1422.237040 462.548003
1423.237206 -462.608947
1423.237206 462.608947
1424.237373 -462.669865
1424.237373 462.669865
1425.237540 -462.730757
1425.237540 462.730757
1426.237706 -462.791622
1426.237706 462.791622
1427.237873 -462.852462
1427.237873 462.852462
1428.238040 -462.913275
1428.238040 462.913275
1429.238206 -462.974013
1429.238206 462.974013
1430.238373 -463.034512
1430.238373 463.034512
1431.238540 -463.094984
1431.238540 463.094984
1432.238706 -463.155430
1432.238706 463.155430
1433.238873 -463.215850
1433.238873 463.215850
1434.239040 -463.276245
1434.239040 463.276245
1435.239207 -463.336613
1435.239207 463.336613
1436.239373 -463.396955
1436.239373 463.396955
1437.239540 -463.457272
1437.239540 463.457272
1438.239707 -463.517563
1438.239707 463.517563
1439.239873 -463.577827
1439.239873 463.577827
1440.240040 -463.638066
1440.240040 463.638066
1441.240207 -463.698279
1441.240207 463.698279
1442.240373 -463.758466
1442.240373 463.758466
1443.240540 -463.818628
1443.240540 463.818628
1444.240707 -463.878764
1444.240707 463.878764
1445.240873 -463.938874
1445.240873 463.938874
1446.241040 -463.998807
1446.241040 463.998807
1447.241207 -464.058607
1447.241207 464.058607
1448.241374 -464.118382
1448.241374 464.118382
1449.241540 -464.178131
1449.241540 464.178131
1450.241707 -464.237854
1450.241707 464.237854
1451.241874 -464.297552
1451.241874 464.297552
1452.242040 -464.357224
1452.242040 464.357224
1453.242207 -464.416872
1453.242207 464.416872
1454.242374 -464.476493
1454.242374 464.476493
1455.242540 -464.536089
1455.242540 464.536089
1456.242707 -464.595660
1456.242707 464.595660
1457.242874 -464.655206
1457.242874 464.655206
1458.243041 -464.714726
1458.243041 464.714726
1459.243207 -464.774221
1459.243207 464.774221
1460.243374 -464.833690
1460.243374 464.833690
1461.243541 -464.893134
1461.243541 464.893134
1462.243707 -464.952553
1462.243707 464.952553
1463.243874 -465.011745
1463.243874 465.011745
1464.244041 -465.070859
1464.244041 465.070859
1465.244207 -465.129947
1465.244207 465.129947
1466.244374 -465.189011
1466.244374 465.189011
1467.244541 -465.248049
1467.244541 465.248049
1468.244707 -465.307063
1468.244707 465.307063
1469.244874 -465.366051
1469.244874 465.366051
1470.245041 -465.425014
1470.245041 465.425014
1471.245208 -465.483953
1471.245208 465.483953
1472.245374 -465.542866
1472.245374 465.542866
1473.245541 -465.601755
1473.245541 465.601755
1474.245708 -465.660619
1474.245708 465.660619
1475.245874 -465.719458
1475.245874 465.719458
1476.246041 -465.778272
1476.246041 465.778272
1477.246208 -465.837061
1477.246208 465.837061
1478.246374 -465.895825
1478.246374 465.895825
1479.246541 -465.954565
1479.246541 465.954565
1480.246708 -466.013077
1480.246708 466.013077
1481.246874 -466.071516
1481.246874 466.071516
1482.247041 -466.129930
1482.247041 466.129930
1483.247208 -466.188319
1483.247208 466.188319
1484.247375 -466.246684
1484.247375 466.246684
1485.247541 -466.305024
1485.247541 466.305024
1486.247708 -466.363340
1486.247708 466.363340
1487.247875 -466.421631
1487.247875 466.421631
1488.248041 -466.479898
1488.248041 466.479898
1489.248208 -466.538140
1489.248208 466.538140
1490.248375 -466.596358
1490.248375 466.596358
1491.248541 -466.654551
1491.248541 466.654551
1492.248708 -466.712720
1492.248708 466.712720
1493.248875 -466.770865
1493.248875 466.770865
1494.249042 -466.828985
1494.249042 466.828985
1495.249208 -466.887081
1495.249208 466.887081
1496.249375 -466.945153
1496.249375 466.945153
1497.249542 -467.003045
1497.249542 467.003045
1498.249708 -467.060820
1498.249708 467.060820
1499.249875 -467.118570
1499.249875 467.118570
1500.250042 -467.176297
1500.250042 467.176297
1501.250208 -467.233999
1501.250208 467.233999
1502.250375 -467.291677
1502.250375 467.291677
1503.250542 -467.349331
1503.250542 467.349331
1504.250708 -467.406961
1504.250708 467.406961
1505.250875 -467.464568
1505.250875 467.464568
1506.251042 -467.522150
1506.251042 467.522150
1507.251209 -467.579708
1507.251209 467.579708
1508.251375 -467.637242
1508.251375 467.637242
1509.251542 -467.694752
1509.251542 467.694752
1510.251709 -467.752238
1510.251709 467.752238
1511.251875 -467.809700
1511.251875 467.809700
1512.252042 -467.867138
1512.252042 467.867138
1513.252209 -467.924553
1513.252209 467.924553
1514.252375 -467.981884
1514.252375 467.981884
1515.252542 -468.039005
1515.252542 468.039005
1516.252709 -468.096103
1516.252709 468.096103
1517.252875 -468.153178
1517.252875 468.153178
1518.253042 -468.210229
1518.253042 468.210229
1519.253209 -468.267256
1519.253209 468.267256
1520.253376 -468.324259
1520.253376 468.324259
1521.253542 -468.381239
1521.253542 468.381239
1522.253709 -468.438195
1522.253709 468.438195
1523.253876 -468.495127
1523.253876 468.495127
1524.254042 -468.552036
1524.254042 468.552036
1525.254209 -468.608922
1525.254209 468.608922
1526.254376 -468.665783
1526.254376 468.665783
1527.254542 -468.722622
1527.254542 468.722622
1528.254709 -468.779437
1528.254709 468.779437
1529.254876 -468.836228
1529.254876 468.836228
1530.255043 -468.892996
1530.255043 468.892996
1531.255209 -468.949740
1531.255209 468.949740
1532.255376 -469.006302
1532.255376 469.006302
1533.255543 -469.062758
1533.255543 469.062758
1534.255709 -469.119190
1534.255709 469.119190
1535.255876 -469.175600
1535.255876 469.175600
1536.256043 -469.231986
1536.256043 469.231986
1537.256209 -469.288349
1537.256209 469.288349
1538.256376 -469.344689
1538.256376 469.344689
1539.256543 -469.401006
1539.256543 469.401006
1540.256709 -469.457299
1540.256709 469.457299
1541.256876 -469.513569
1541.256876 469.513569
1542.257043 -469.569816
1542.257043 469.569816
1543.257210 -469.626040
1543.257210 469.626040
1544.257376 -469.682241
1544.257376 469.682241
1545.257543 -469.738419
1545.257543 469.738419
1546.257710 -469.794574
1546.257710 469.794574
1547.257876 -469.850706
1547.257876 469.850706
1548.258043 -469.906814
1548.258043 469.906814
1549.258210 -469.962900
1549.258210 469.962900
1550.258376 -470.018754
1550.258376 470.018754
1551.258543 -470.074556
1551.258543 470.074556
1552.258710 -470.130334
1552.258710 470.130334
1553.258876 -470.186090
1553.258876 470.186090
1554.259043 -470.241823
1554.259043 470.241823
1555.259210 -470.297533
1555.259210 470.297533
1556.259377 -470.353220
1556.259377 470.353220
1557.259543 -470.408885
1557.259543 470.408885
1558.259710 -470.464526
1558.259710 470.464526
1559.259877 -470.520145
1559.259877 470.520145
1560.260043 -470.575741
1560.260043 470.575741
1561.260210 -470.631315
1561.260210 470.631315
1562.260377 -470.686866
1562.260377 470.686866
1563.260543 -470.742394
1563.260543 470.742394
1564.260710 -470.797899
1564.260710 470.797899
1565.260877 -470.853382
1565.260877 470.853382
1566.261044 -470.908843
1566.261044 470.908843
1567.261210 -470.964280
1567.261210 470.964280
1568.261377 -471.019489
1568.261377 471.019489
1569.261544 -471.074646
1569.261544 471.074646
1570.261710 -471.129781
1570.261710 471.129781
1571.261877 -471.184894
1571.261877 471.184894
1572.262044 -471.239984
1572.262044 471.239984
1573.262210 -471.295052
1573.262210 471.295052
1574.262377 -471.350097
1574.262377 471.350097
1575.262544 -471.405120
1575.262544 471.405120
1576.262710 -471.460121
1576.262710 471.460121
1577.262877 -471.515099
1577.262877 471.515099
1578.263044 -471.570055
1578.263044 471.570055
1579.263211 -471.624989
1579.263211 471.624989
1580.263377 -471.679900
1580.263377 471.679900
1581.263544 -471.734789
1581.263544 471.734789
1582.263711 -471.789656
1582.263711 471.789656
1583.263877 -471.844500
1583.263877 471.844500
1584.264044 -471.899323
1584.264044 471.899323
1585.264211 -471.954123
1585.264211 471.954123
1586.264377 -472.008745
1586.264377 472.008745
1587.264544 -472.063269
1587.264544 472.063269
1588.264711 -472.117771
1588.264711 472.117771
1589.264877 -472.172250
1589.264877 472.172250
1590.265044 -472.226708
1590.265044 472.226708
1591.265211 -472.281144
1591.265211 472.281144
1592.265378 -472.335558
1592.265378 472.335558
1593.265544 -472.389950
1593.265544 472.389950
1594.265711 -472.444320
1594.265711 472.444320
1595.265878 -472.498668
1595.265878 472.498668
1596.266044 -472.552994
1596.266044 472.552994
1597.266211 -472.607298
1597.266211 472.607298
1598.266378 -472.661580
1598.266378 472.661580
1599.266544 -472.715840
1599.266544 472.715840
1600.266711 -472.770079
1600.266711 472.770079
1601.266878 -472.824295
1601.266878 472.824295
1602.267045 -472.878490
1602.267045 472.878490
1603.267211 -472.932663
1603.267211 472.932663
1604.267378 -472.986755
1604.267378 472.986755
1605.267545 -473.040656
1605.267545 473.040656
1606.267711 -473.094535
1606.267711 473.094535
1607.267878 -473.148392
1607.267878 473.148392
1608.268045 -473.202228
1608.268045 473.202228
1609.268211 -473.256042
1609.268211 473.256042
1610.268378 -473.309834
1610.268378 473.309834
1611.268545 -473.363605
1611.268545 473.363605
1612.268711 -473.417354
1612.268711 473.417354
1613.268878 -473.471081
1613.268878 473.471081
1614.269045 -473.524787
1614.269045 473.524787
1615.269212 -473.578472
1615.269212 473.578472
1616.269378 -473.632135
1616.269378 473.632135
1617.269545 -473.685776
1617.269545 473.685776
1618.269712 -473.739396
1618.269712 473.739396
1619.269878 -473.792995
1619.269878 473.792995
1620.270045 -473.846572
1620.270045 473.846572
1621.270212 -473.900127
1621.270212 473.900127
1622.270378 -473.953661
1622.270378 473.953661
1623.270545 -474.007034
1623.270545 474.007034
1624.270712 -474.060300
1624.270712 474.060300
1625.270878 -474.113544
1625.270878 474.113544
1626.271045 -474.166767
1626.271045 474.166767
1627.271212 -474.219969
1627.271212 474.219969
1628.271379 -474.273150
1628.271379 474.273150
1629.271545 -474.326309
1629.271545 474.326309
1630.271712 -474.379447
1630.271712 474.379447
1631.271879 -474.432564
1631.271879 474.432564
1632.272045 -474.485660
1632.272045 474.485660
1633.272212 -474.538734
1633.272212 474.538734
1634.272379 -474.591788
1634.272379 474.591788
1635.272545 -474.644820
1635.272545 474.644820
1636.272712 -474.697831
1636.272712 474.697831
1637.272879 -474.750821
1637.272879 474.750821
1638.273046 -474.803790
1638.273046 474.803790
1639.273212 -474.856737
1639.273212 474.856737
1640.273379 -474.909664
1640.273379 474.909664
1641.273546 -474.962570
1641.273546 474.962570
1642.273712 -475.015284
1642.273712 475.015284
1643.273879 -475.067925
1643.273879 475.067925
1644.274046 -475.120545
1644.274046 475.120545
1645.274212 -475.173144
1645.274212 475.173144
1646.274379 -475.225723
1646.274379 475.225723
1647.274546 -475.278280
1647.274546 475.278280
1648.274712 -475.330817
1648.274712 475.330817
1649.274879 -475.383333
1649.274879 475.383333
1650.275046 -475.435827
1650.275046 475.435827
1651.275213 -475.488301
1651.275213 475.488301
1652.275379 -475.540755
1652.275379 475.540755
1653.275546 -475.593187
1653.275546 475.593187
1654.275713 -475.645599
1654.275713 475.645599
1655.275879 -475.697989
1655.275879 475.697989
1656.276046 -475.750359
1656.276046 475.750359
1657.276213 -475.802709
1657.276213 475.802709
1658.276379 -475.855037
1658.276379 475.855037
1659.276546 -475.907345
1659.276546 475.907345
1660.276713 -475.959632
1660.276713 475.959632
1661.276879 -476.011748
1661.276879 476.011748
1662.277046 -476.063774
1662.277046 476.063774
1663.277213 -476.115780
1663.277213 476.115780
1664.277380 -476.167766
1664.277380 476.167766
1665.277546 -476.219730
1665.277546 476.219730
1666.277713 -476.271674
1666.277713 476.271674
1667.277880 -476.323598
1667.277880 476.323598
1668.278046 -476.375501
1668.278046 476.375501
1669.278213 -476.427384
1669.278213 476.427384
1670.278380 -476.479246
1670.278380 476.479246
1671.278546 -476.531088
1671.278546 476.531088
1672.278713 -476.582909
1672.278713 476.582909
1673.278880 -476.634710
1673.278880 476.634710
1674.279047 -476.686490
1674.279047 476.686490
1675.279213 -476.738250
1675.279213 476.738250
1676.279380 -476.789990
1676.279380 476.789990
1677.279547 -476.841709
1677.279547 476.841709
1678.279713 -476.893408
1678.279713 476.893408
1679.279880 -476.945086
1679.279880 476.945086
1680.280047 -476.996661
1680.280047 476.996661
1681.280213 -477.048083
1681.280213 477.048083
1682.280380 -477.099484
1682.280380 477.099484
1683.280547 -477.150865
1683.280547 477.150865
1684.280713 -477.202226
1684.280713 477.202226
1685.280880 -477.253566
1685.280880 477.253566
1686.281047 -477.304886
1686.281047 477.304886
1687.281214 -477.356187
1687.281214 477.356187
1688.281380 -477.407467
1688.281380 477.407467
1689.281547 -477.458727
1689.281547 477.458727
1690.281714 -477.509966
1690.281714 477.509966
1691.281880 -477.561186
1691.281880 477.561186
1692.282047 -477.612385
1692.282047 477.612385
1693.282214 -477.663565
1693.282214 477.663565
1694.282380 -477.714724
1694.282380 477.714724
1695.282547 -477.765863
1695.282547 477.765863
1696.282714 -477.816982
1696.282714 477.816982
1697.282880 -477.868082
1697.282880 477.868082
1698.283047 -477.919161
1698.283047 477.919161
1699.283214 -477.970220
1699.283214 477.970220
1700.283381 -478.021078
1700.283381 478.021078
1701.283547 -478.071884
1701.283547 478.071884
1702.283714 -478.122670
1702.283714 478.122670
1703.283881 -478.173436
1703.283881 478.173436
1704.284047 -478.224182
1704.284047 478.224182
1705.284214 -478.274908
1705.284214 478.274908
1706.284381 -478.325615
1706.284381 478.325615
1707.284547 -478.376301
1707.284547 478.376301
1708.284714 -478.426968
1708.284714 478.426968
1709.284881 -478.477615
1709.284881 478.477615
1710.285048 -478.528243
1710.285048 478.528243
1711.285214 -478.578850
1711.285214 478.578850
1712.285381 -478.629438
1712.285381 478.629438
1713.285548 -478.680005
1713.285548 478.680005
1714.285714 -478.730554
1714.285714 478.730554
1715.285881 -478.781082
1715.285881 478.781082
1716.286048 -478.831591
1716.286048 478.831591
1717.286214 -478.882080
1717.286214 478.882080
1718.286381 -478.932549
1718.286381 478.932549
1719.286548 -478.982982
1719.286548 478.982982
1720.286714 -479.033201
1720.286714 479.033201
1721.286881 -479.083401
1721.286881 479.083401
1722.287048 -479.133582
1722.287048 479.133582
1723.287215 -479.183743
1723.287215 479.183743
1724.287381 -479.233884
1724.287381 479.233884
1725.287548 -479.284006
1725.287548 479.284006
1726.287715 -479.334108
1726.287715 479.334108
1727.287881 -479.384191
1727.287881 479.384191
1728.288048 -479.434254
1728.288048 479.434254
1729.288215 -479.484298
1729.288215 479.484298
1730.288381 -479.534322
1730.288381 479.534322
1731.288548 -479.584327
1731.288548 479.584327
1732.288715 -479.634312
1732.288715 479.634312
1733.288881 -479.684278
1733.288881 479.684278
1734.289048 -479.734225
1734.289048 479.734225
1735.289215 -479.784152
1735.289215 479.784152
1736.289382 -479.834060
1736.289382 479.834060
1737.289548 -479.883948
1737.289548 479.883948
1738.289715 -479.933817
1738.289715 479.933817
1739.289882 -479.983651
1739.289882 479.983651
1740.290048 -480.033274
1740.290048 480.033274
1741.290215 -480.082878
1741.290215 480.082878
1742.290382 -480.132462
1742.290382 480.132462
1743.290548 -480.182027
1743.290548 480.182027
1744.290715 -480.231573
1744.290715 480.231573
1745.290882 -480.281099
1745.290882 480.281099
1746.291049 -480.330607
1746.291049 480.330607
1747.291215 -480.380095
1747.291215 480.380095
1748.291382 -480.429564
1748.291382 480.429564
1749.291549 -480.479014
1749.291549 480.479014
1750.291715 -480.528445
1750.291715 480.528445
1751.291882 -480.577856
1751.291882 480.577856
1752.292049 -480.627249
1752.292049 480.627249
1753.292215 -480.676622
1753.292215 480.676622
1754.292382 -480.725976
1754.292382 480.725976
1755.292549 -480.775311
1755.292549 480.775311
1756.292715 -480.824627
1756.292715 480.824627
1757.292882 -480.873924
1757.292882 480.873924
1758.293049 -480.923202
1758.293049 480.923202
1759.293216 -480.972461
1759.293216 480.972461
1760.293382 -481.021531
1760.293382 481.021531
1761.293549 -481.070548
1761.293549 481.070548
1762.293716 -481.119545
1762.293716 481.119545
1763.293882 -481.168523
1763.293882 481.168523
1764.294049 -481.217483
1764.294049 481.217483
1765.294216 -481.266423
1765.294216 481.266423
1766.294382 -481.315345
1766.294382 481.315345
1767.294549 -481.364248
1767.294549 481.364248
1768.294716 -481.413131
1768.294716 481.413131
1769.294882 -481.461996
1769.294882 481.461996
1770.295049 -481.510843
1770.295049 481.510843
1771.295216 -481.559670
1771.295216 481.559670
1772.295383 -481.608478
1772.295383 481.608478
1773.295549 -481.657268
1773.295549 481.657268
1774.295716 -481.706039
1774.295716 481.706039
1775.295883 -481.754791
1775.295883 481.754791
1776.296049 -481.803524
1776.296049 481.803524
1777.296216 -481.852238
1777.296216 481.852238
1778.296383 -481.900934
1778.296383 481.900934
1779.296549 -481.949611
1779.296549 481.949611
1780.296716 -481.998202
1780.296716 481.998202
1781.296883 -482.046639
1781.296883 482.046639
1782.297050 -482.095059
1782.297050 482.095059
1783.297216 -482.143459
1783.297216 482.143459
1784.297383 -482.191841
1784.297383 482.191841
1785.297550 -482.240204
1785.297550 482.240204
1786.297716 -482.288549
1786.297716 482.288549
1787.297883 -482.336875
1787.297883 482.336875
1788.298050 -482.385182
1788.298050 482.385182
1789.298216 -482.433471
1789.298216 482.433471
1790.298383 -482.481742
1790.298383 482.481742
1791.298550 -482.529993
1791.298550 482.529993
1792.298716 -482.578227
1792.298716 482.578227
1793.298883 -482.626441
1793.298883 482.626441
1794.299050 -482.674637
1794.299050 482.674637
1795.299217 -482.722815
1795.299217 482.722815
1796.299383 -482.770974
1796.299383 482.770974
1797.299550 -482.819115
1797.299550 482.819115
1798.299717 -482.867237
1798.299717 482.867237
1799.299883 -482.915341
1799.299883 482.915341
1800.300050 -482.963426
1800.300050 482.963426
1801.300217 -483.011375
1801.300217 483.011375
1802.300383 -483.059224
1802.300383 483.059224
1803.300550 -483.107055
1803.300550 483.107055
1804.300717 -483.154868
1804.300717 483.154868
1805.300883 -483.202663
1805.300883 483.202663
1806.301050 -483.250439
1806.301050 483.250439
1807.301217 -483.298197
1807.301217 483.298197
1808.301384 -483.345936
1808.301384 483.345936
1809.301550 -483.393658
1809.301550 483.393658
1810.301717 -483.441360
1810.301717 483.441360
1811.301884 -483.489045
1811.301884 483.489045
1812.302050 -483.536712
1812.302050 483.536712
1813.302217 -483.584360
1813.302217 483.584360
1814.302384 -483.631990
1814.302384 483.631990
1815.302550 -483.679601
1815.302550 483.679601
1816.302717 -483.727195
1816.302717 483.727195
1817.302884 -483.774770
1817.302884 483.774770
1818.303051 -483.822327
1818.303051 483.822327
1819.303217 -483.869866
1819.303217 483.869866
1820.303384 -483.917386
1820.303384 483.917386
1821.303551 -483.964889
1821.303551 483.964889
1822.303717 -484.012256
1822.303717 484.012256
1823.303884 -484.059526
1823.303884 484.059526
1824.304051 -484.106778
1824.304051 484.106778
1825.304217 -484.154012
1825.304217 484.154012
1826.304384 -484.201228
1826.304384 484.201228
1827.304551 -484.248426
1827.304551 484.248426
1828.304717 -484.295606
1828.304717 484.295606
1829.304884 -484.342768
1829.304884 484.342768
1830.305051 -484.389912
1830.305051 484.389912
1831.305218 -484.437037
1831.305218 484.437037
1832.305384 -484.484145
1832.305384 484.484145
1833.305551 -484.531235
1833.305551 484.531235
1834.305718 -484.578307
1834.305718 484.578307
1835.305884 -484.625361
1835.305884 484.625361
1836.306051 -484.672397
1836.306051 484.672397
1837.306218 -484.719415
1837.306218 484.719415
1838.306384 -484.766415
1838.306384 484.766415
1839.306551 -484.813397
1839.306551 484.813397
1840.306718 -484.860361
1840.306718 484.860361
1841.306884 -484.907307
1841.306884 484.907307
1842.307051 -484.954236
1842.307051 484.954236
1843.307218 -485.001079
1843.307218 485.001079
1844.307385 -485.047779
1844.307385 485.047779
1845.307551 -485.094460
1845.307551 485.094460
1846.307718 -485.141124
1846.307718 485.141124
1847.307885 -485.187770
1847.307885 485.187770
1848.308051 -485.234398
1848.308051 485.234398
1849.308218 -485.281009
1849.308218 485.281009
1850.308385 -485.327601
1850.308385 485.327601
1851.308551 -485.374176
1851.308551 485.374176
1852.308718 -485.420733
1852.308718 485.420733
1853.308885 -485.467273
1853.308885 485.467273
1854.309052 -485.513795
1854.309052 485.513795
1855.309218 -485.560299
1855.309218 485.560299
1856.309385 -485.606785
1856.309385 485.606785
1857.309552 -485.653253
1857.309552 485.653253
1858.309718 -485.699704
1858.309718 485.699704
1859.309885 -485.746138
1859.309885 485.746138
1860.310052 -485.792553
1860.310052 485.792553
1861.310218 -485.838951
1861.310218 485.838951
1862.310385 -485.885331
1862.310385 485.885331
1863.310552 -485.931694
1863.310552 485.931694
1864.310718 -485.978039
1864.310718 485.978039
1865.310885 -486.024208
1865.310885 486.024208
1866.311052 -486.070328
1866.311052 486.070328
1867.311219 -486.116429
1867.311219 486.116429
1868.311385 -486.162514
1868.311385 486.162514
1869.311552 -486.208580
1869.311552 486.208580
1870.311719 -486.254630
1870.311719 486.254630
1871.311885 -486.300661
1871.311885 486.300661
1872.312052 -486.346676
1872.312052 486.346676
1873.312219 -486.392672
1873.312219 486.392672
1874.312385 -486.438652
1874.312385 486.438652
1875.312552 -486.484613
1875.312552 486.484613
1876.312719 -486.530558
1876.312719 486.530558
1877.312885 -486.576485
1877.312885 486.576485
1878.313052 -486.622394
1878.313052 486.622394
1879.313219 -486.668286
1879.313219 486.668286
1880.313386 -486.714161
1880.313386 486.714161
1881.313552 -486.760018
1881.313552 486.760018
1882.313719 -486.805858
1882.313719 486.805858
1883.313886 -486.851680
1883.313886 486.851680
1884.314052 -486.897485
1884.314052 486.897485
1885.314219 -486.943272
1885.314219 486.943272
1886.314386 -486.989034
1886.314386 486.989034
1887.314552 -487.034599
1887.314552 487.034599
1888.314719 -487.080147
1888.314719 487.080147
1889.314886 -487.125678
1889.314886 487.125678
1890.315053 -487.171191
1890.315053 487.171191
1891.315219 -487.216687
1891.315219 487.216687
1892.315386 -487.262166
1892.315386 487.262166
1893.315553 -487.307627
1893.315553 487.307627
1894.315719 -487.353072
1894.315719 487.353072
1895.315886 -487.398499
1895.315886 487.398499
1896.316053 -487.443908
